year,week,loc,state,country,loc_type,number,event
1910,5,BILOXI,MS,US,CITY,2,CASES
1910,2,BILOXI,MS,US,CITY,1,CASES
1910,1,BILOXI,MS,US,CITY,2,CASES
1921,7,BILOXI,MS,US,CITY,2,CASES
1921,8,BILOXI,MS,US,CITY,2,CASES
1922,49,BILOXI,MS,US,CITY,2,CASES
